BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	725
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   335	3.350	  0.178914	  0.940608	  0.206034	 -0.004791	  0.924614	  0.053046	  0.120709	  0.850436	  0.001504	  0.174316	  0.677139	 -0.091736	  0.240590	  0.484029	  0.039470	  0.266389	  0.427739	  0.042091	  0.340197	  0.301402	  0.013100	  0.442746	  0.114660	  0.094985	  0.362213	  0.034255	  0.082565	 -0.043304	  0.934951	  0.285139	  0.037557	  0.831380	  0.374860	 -0.024437	  0.655873	  0.465043	 -0.096689	  0.474381	  0.335250	 -0.097176	  0.413363	  0.337251	 -0.130861	  0.279201	  0.370921	 -0.197012	  0.076160	  0.301551	 -0.307445	  0.040295	  0.321022	  0.521841	  0.105763	  0.155071	 -0.141329	  0.030652	  0.235118	  0.038544	  1.425356	  0.045161	  0.125218	  1.444388	  0.226850	  0.059990	  1.403503	  0.399377	  0.307134	  0.008853	  0.107598	 -0.197926	  0.008002	  0.240997	
   336	3.360	  0.166101	  0.940611	  0.206988	 -0.017285	  0.923839	  0.054469	  0.107295	  0.849458	  0.002813	  0.160481	  0.676566	 -0.090231	  0.227438	  0.483877	  0.039736	  0.254039	  0.427949	  0.042005	  0.331238	  0.303978	  0.012620	  0.438744	  0.119603	  0.093974	  0.361339	  0.035474	  0.082900	 -0.056016	  0.936266	  0.286838	  0.023703	  0.833595	  0.376547	 -0.036111	  0.657332	  0.466540	 -0.106392	  0.475826	  0.338074	 -0.107459	  0.414141	  0.339654	 -0.141633	  0.281519	  0.372526	 -0.201336	  0.075043	  0.301961	 -0.309747	  0.035010	  0.322143	  0.518007	  0.113640	  0.154136	 -0.143348	  0.032969	  0.235423	  0.026149	  1.425298	  0.047108	  0.112867	  1.444378	  0.229421	  0.047406	  1.402642	  0.402070	  0.304706	  0.008845	  0.108602	 -0.209078	  0.007947	  0.247300	
   337	3.370	  0.152986	  0.941249	  0.207633	 -0.030860	  0.923579	  0.055813	  0.093901	  0.848808	  0.004314	  0.146275	  0.676588	 -0.088475	  0.212984	  0.483751	  0.039782	  0.240661	  0.428239	  0.041998	  0.321240	  0.306673	  0.012063	  0.434221	  0.125017	  0.092946	  0.362204	  0.036760	  0.082578	 -0.069216	  0.938018	  0.288852	  0.010880	  0.836341	  0.378146	 -0.047654	  0.658670	  0.468082	 -0.117791	  0.477474	  0.340507	 -0.118840	  0.415336	  0.341873	 -0.152784	  0.282844	  0.374333	 -0.204283	  0.074310	  0.302121	 -0.312090	  0.032462	  0.323408	  0.515117	  0.119376	  0.153548	 -0.144898	  0.034648	  0.236162	  0.013561	  1.425904	  0.049093	  0.100039	  1.445212	  0.231959	  0.034987	  1.402234	  0.404675	  0.302992	  0.008835	  0.109752	 -0.216617	  0.007922	  0.250481	
   338	3.380	  0.140374	  0.942823	  0.208027	 -0.045377	  0.923800	  0.057569	  0.080271	  0.848295	  0.005931	  0.131910	  0.676996	 -0.086456	  0.197584	  0.483456	  0.039932	  0.226190	  0.428525	  0.041550	  0.310597	  0.309510	  0.011478	  0.428821	  0.131121	  0.091890	  0.364086	  0.038506	  0.081330	 -0.081488	  0.939873	  0.290899	 -0.001278	  0.839304	  0.380134	 -0.059823	  0.660462	  0.469996	 -0.130086	  0.479713	  0.341963	 -0.130344	  0.416848	  0.343351	 -0.162362	  0.282757	  0.375598	 -0.206615	  0.074149	  0.301989	 -0.313211	  0.031741	  0.323624	       NaN	       NaN	       NaN	 -0.146061	  0.035729	  0.236620	  0.000886	  1.427032	  0.051092	  0.087266	  1.446448	  0.234374	  0.022858	  1.402430	  0.406955	  0.300866	  0.008830	  0.110415	 -0.221356	  0.007900	  0.253065	
   339	3.390	  0.127641	  0.944882	  0.208436	 -0.058961	  0.924365	  0.059656	  0.066358	  0.847935	  0.007655	  0.116491	  0.676937	 -0.084474	  0.181017	  0.483108	  0.039874	  0.210930	  0.428763	  0.041071	  0.299087	  0.312682	  0.010749	  0.422022	  0.137458	  0.090769	  0.359540	  0.041677	  0.081490	 -0.093038	  0.942391	  0.292882	 -0.013080	  0.842399	  0.382287	 -0.071350	  0.663411	  0.472174	 -0.143240	  0.482312	  0.342368	 -0.141949	  0.418942	  0.343902	 -0.170908	  0.282853	  0.376708	 -0.208339	  0.074346	  0.301739	 -0.313773	  0.031536	  0.323516	       NaN	       NaN	       NaN	 -0.146361	  0.036197	  0.237075	 -0.011605	  1.428660	  0.053016	  0.075218	  1.448009	  0.236577	  0.010593	  1.403188	  0.408932	  0.298793	  0.008824	  0.111246	 -0.224691	  0.007890	  0.254337	
   340	3.400	  0.115517	  0.947425	  0.208837	 -0.071489	  0.925392	  0.062068	  0.052285	  0.847846	  0.009345	  0.100630	  0.677004	 -0.082855	  0.163275	  0.482537	  0.039766	  0.194397	  0.428790	  0.040095	  0.286461	  0.315899	  0.009966	  0.414429	  0.144415	  0.089741	  0.355247	  0.043955	  0.083015	 -0.104891	  0.946078	  0.295221	 -0.024173	  0.845670	  0.384268	 -0.082371	  0.666255	  0.474095	 -0.155422	  0.485173	  0.342793	 -0.153033	  0.421029	  0.343953	 -0.178301	  0.284341	  0.377819	 -0.208818	  0.074431	  0.301234	 -0.314061	  0.031381	  0.323515	  0.488723	  0.157005	  0.151275	 -0.146390	  0.036407	  0.237437	 -0.024098	  1.430910	  0.054867	  0.063877	  1.449810	  0.238461	 -0.001268	  1.404470	  0.410730	  0.295774	  0.008811	  0.112728	 -0.228241	  0.007870	  0.256636	
   341	3.410	  0.103547	  0.950392	  0.209386	 -0.084019	  0.927323	  0.065013	  0.038446	  0.848204	  0.010937	  0.084152	  0.677153	 -0.081411	  0.144376	  0.481892	  0.039595	  0.176419	  0.428575	  0.038824	  0.272701	  0.319403	  0.008967	  0.405713	  0.151793	  0.088910	  0.352514	  0.046739	  0.083562	 -0.116630	  0.949818	  0.297682	 -0.034692	  0.848848	  0.385956	 -0.094036	  0.667887	  0.475737	 -0.166118	  0.487413	  0.343723	 -0.162626	  0.423035	  0.344594	 -0.184803	  0.286231	  0.378696	 -0.209014	  0.074734	  0.301059	 -0.314166	  0.031203	  0.323695	  0.480182	  0.165780	  0.151616	 -0.146329	  0.036581	  0.237844	 -0.036345	  1.433833	  0.056745	  0.052332	  1.451954	  0.240279	 -0.012831	  1.406366	  0.412473	  0.292782	  0.008804	  0.113729	 -0.230922	  0.007859	  0.257987	
   342	3.420	  0.091667	  0.953373	  0.210094	 -0.095420	  0.929362	  0.067887	  0.025104	  0.849032	  0.012683	  0.067263	  0.677568	 -0.080125	  0.124230	  0.481451	  0.039342	  0.156981	  0.428383	  0.037645	  0.258333	  0.323763	  0.008233	  0.394919	  0.159205	  0.088170	  0.349387	  0.049854	  0.084109	 -0.127865	  0.952831	  0.299909	 -0.043818	  0.851672	  0.387257	 -0.105646	  0.668921	  0.476963	 -0.175240	  0.488778	  0.344951	 -0.170257	  0.424482	  0.345981	 -0.189942	  0.287194	  0.379442	 -0.209746	  0.075179	  0.301169	 -0.314293	  0.031072	  0.323800	  0.467665	  0.177024	  0.152654	 -0.146227	  0.036675	  0.238236	 -0.048327	  1.437081	  0.058598	  0.040394	  1.454607	  0.242070	 -0.024402	  1.408795	  0.414230	  0.285663	  0.008788	  0.115986	 -0.232857	  0.007850	  0.258975	
   343	3.430	  0.080215	  0.956433	  0.211019	 -0.107173	  0.931959	  0.070422	  0.012345	  0.850314	  0.014707	  0.050880	  0.678548	 -0.079089	  0.103047	  0.480884	  0.038824	  0.137181	  0.428594	  0.036582	  0.243596	  0.328934	  0.007632	  0.382610	  0.166932	  0.087471	  0.345492	  0.053963	  0.084928	 -0.139474	  0.955713	  0.302000	 -0.052037	  0.853934	  0.388501	 -0.115276	  0.670358	  0.478015	 -0.182710	  0.489841	  0.346205	 -0.176524	  0.425357	  0.347470	 -0.194186	  0.287447	  0.380158	 -0.209963	  0.075204	  0.301267	 -0.314425	  0.031009	  0.323806	  0.452956	  0.189666	  0.153908	 -0.146058	  0.036715	  0.238554	 -0.059648	  1.440631	  0.060363	  0.028564	  1.457625	  0.243850	 -0.035756	  1.411678	  0.415513	  0.286843	  0.008740	  0.120443	 -0.233735	  0.007845	  0.259559	
   344	3.440	  0.069062	  0.959098	  0.212489	 -0.119537	  0.934997	  0.072796	 -0.000186	  0.851756	  0.016848	  0.034761	  0.680045	 -0.078297	  0.081307	  0.480179	  0.038037	  0.116895	  0.429590	  0.035693	  0.227223	  0.334766	  0.007332	  0.369509	  0.175258	  0.087308	  0.340253	  0.059552	  0.085543	 -0.150892	  0.958473	  0.303922	 -0.063203	  0.855912	  0.390408	 -0.122440	  0.671699	  0.479122	 -0.189052	  0.490332	  0.347285	 -0.181973	  0.425902	  0.348581	 -0.197461	  0.287553	  0.380719	 -0.209952	  0.075166	  0.301290	 -0.314498	  0.030975	  0.323758	  0.437274	  0.202710	  0.154610	 -0.145924	  0.036722	  0.238731	 -0.071005	  1.444056	  0.062004	  0.016794	  1.460534	  0.245487	 -0.047169	  1.414854	  0.416518	       NaN	       NaN	       NaN	 -0.234005	  0.007844	  0.259682	
   345	3.450	  0.058283	  0.961478	  0.214422	 -0.131062	  0.938035	  0.074847	 -0.012456	  0.853629	  0.019440	  0.017382	  0.681258	 -0.078063	  0.059316	  0.479458	  0.037439	  0.096053	  0.431206	  0.035121	  0.208648	  0.340722	  0.007119	  0.355716	  0.183913	  0.087872	  0.332820	  0.066812	  0.085838	 -0.161965	  0.961060	  0.305580	 -0.074998	  0.857555	  0.392365	 -0.128673	  0.672541	  0.480316	 -0.194642	  0.490405	  0.348247	 -0.186813	  0.426031	  0.349226	 -0.200221	  0.287229	  0.381049	 -0.210077	  0.075203	  0.301274	 -0.314572	  0.030936	  0.323652	  0.420802	  0.215379	  0.154957	 -0.145855	  0.036689	  0.238778	 -0.082149	  1.447305	  0.063502	  0.005585	  1.463057	  0.246723	 -0.058934	  1.418020	  0.417404	       NaN	       NaN	       NaN	 -0.234279	  0.007844	  0.259730	
   346	3.460	  0.047628	  0.963489	  0.216618	 -0.141577	  0.940967	  0.076577	 -0.024278	  0.855852	  0.022410	 -0.000739	  0.682252	 -0.078210	  0.037039	  0.478924	  0.037266	  0.074915	  0.432972	  0.034710	  0.188760	  0.346444	  0.006915	  0.340478	  0.193009	  0.088416	  0.322977	  0.075263	  0.085567	 -0.172792	  0.963210	  0.306938	 -0.085888	  0.859047	  0.394228	 -0.135072	  0.673087	  0.481428	 -0.199849	  0.490448	  0.348999	 -0.191184	  0.425945	  0.349587	 -0.202012	  0.286662	  0.381226	 -0.210137	  0.075120	  0.301258	 -0.314656	  0.030912	  0.323528	  0.403176	  0.227101	  0.155974	 -0.145735	  0.036672	  0.238792	 -0.092943	  1.450307	  0.064985	 -0.005169	  1.465309	  0.247901	 -0.070531	  1.421151	  0.418262	       NaN	       NaN	       NaN	 -0.234830	  0.007839	  0.260289	
   347	3.470	  0.037236	  0.965092	  0.218935	 -0.151201	  0.943667	  0.078048	 -0.034825	  0.857743	  0.024358	 -0.016157	  0.683881	 -0.077269	  0.015174	  0.479300	  0.037153	  0.053314	  0.434462	  0.034244	  0.170006	  0.351114	  0.007802	  0.324406	  0.202543	  0.089232	  0.310519	  0.084356	  0.084658	 -0.183474	  0.964712	  0.308099	 -0.096138	  0.860306	  0.395907	 -0.141590	  0.673446	  0.482444	 -0.204130	  0.490444	  0.349769	 -0.194789	  0.426084	  0.350117	 -0.202565	  0.286338	  0.381528	 -0.209981	  0.074991	  0.301255	 -0.314665	  0.030855	  0.323510	  0.384959	  0.237748	  0.157790	 -0.145607	  0.036633	  0.238786	 -0.103427	  1.452963	  0.066295	 -0.015879	  1.467627	  0.249022	 -0.082269	  1.424007	  0.419001	       NaN	       NaN	       NaN	 -0.236475	  0.007828	  0.261452	
   348	3.480	  0.026759	  0.966385	  0.221273	 -0.160258	  0.946141	  0.079298	 -0.045215	  0.859538	  0.025992	 -0.029975	  0.685522	 -0.075887	 -0.006695	  0.480352	  0.037006	  0.030887	  0.435441	  0.034024	  0.149628	  0.355050	  0.008395	  0.307188	  0.211921	  0.090248	  0.295266	  0.093512	  0.083150	 -0.193748	  0.965655	  0.309343	 -0.106171	  0.861497	  0.397376	 -0.148085	  0.674282	  0.483573	 -0.207623	  0.490551	  0.350820	 -0.197401	  0.426280	  0.350937	 -0.202567	  0.286251	  0.381991	 -0.209589	  0.074942	  0.301291	 -0.314630	  0.030771	  0.323604	  0.366548	  0.246813	  0.160267	 -0.145502	  0.036630	  0.238797	 -0.113713	  1.455384	  0.067489	 -0.026848	  1.469997	  0.250334	 -0.093835	  1.426754	  0.419856	       NaN	       NaN	       NaN	 -0.239743	  0.007812	  0.263338	
   349	3.490	  0.016899	  0.967546	  0.223238	 -0.169441	  0.948578	  0.080287	 -0.055586	  0.861321	  0.027377	 -0.043588	  0.687077	 -0.074767	 -0.028703	  0.481788	  0.036862	  0.007840	  0.436115	  0.034076	  0.128052	  0.358556	  0.008856	  0.288759	  0.220535	  0.091465	  0.277704	  0.102579	  0.081161	 -0.203874	  0.966322	  0.310768	 -0.116001	  0.862735	  0.398677	 -0.155635	  0.675475	  0.484546	 -0.210717	  0.490505	  0.351868	 -0.199619	  0.426329	  0.351853	 -0.203131	  0.286523	  0.382397	 -0.209182	  0.074959	  0.301376	 -0.314513	  0.030658	  0.323800	  0.346967	  0.254223	  0.163157	 -0.145371	  0.036675	  0.238855	 -0.123845	  1.457308	  0.068489	 -0.037887	  1.472347	  0.251839	 -0.105900	  1.429267	  0.420825	       NaN	       NaN	       NaN	 -0.243676	  0.007792	  0.265596	
   350	3.500	  0.006755	  0.968415	  0.224957	 -0.179477	  0.951151	  0.081164	 -0.066232	  0.863145	  0.028597	 -0.057744	  0.688913	 -0.073847	 -0.050879	  0.483396	  0.036566	 -0.016491	  0.436135	  0.034065	  0.107029	  0.361905	  0.009850	  0.269076	  0.227844	  0.092929	  0.258206	  0.110928	  0.079357	 -0.214258	  0.967416	  0.312261	 -0.125630	  0.863972	  0.399799	 -0.163830	  0.676609	  0.485455	 -0.214869	  0.490381	  0.352544	 -0.201981	  0.426321	  0.352663	 -0.204535	  0.286743	  0.383183	 -0.208985	  0.074961	  0.301513	 -0.314419	  0.030523	  0.324037	  0.326407	  0.260289	  0.166285	 -0.145237	  0.036754	  0.238967	 -0.133521	  1.458895	  0.069277	 -0.048675	  1.474608	  0.253206	 -0.118228	  1.431640	  0.421833	       NaN	       NaN	       NaN	 -0.248018	  0.007773	  0.267900	
   351	3.510	 -0.003194	  0.969411	  0.226320	 -0.189909	  0.953767	  0.082183	 -0.077347	  0.864947	  0.029491	 -0.072886	  0.690962	 -0.073058	 -0.073470	  0.484998	  0.036344	 -0.041963	  0.435977	  0.033942	  0.086309	  0.365596	  0.011257	  0.248833	  0.234177	  0.094500	  0.237603	  0.118088	  0.077768	 -0.224548	  0.968993	  0.313737	 -0.134908	  0.865243	  0.400852	 -0.171859	  0.677702	  0.486351	 -0.218530	  0.490416	  0.353103	 -0.204738	  0.426511	  0.353306	 -0.206913	  0.287024	  0.383999	 -0.208846	  0.074938	  0.301835	 -0.313248	  0.029369	  0.324117	  0.312473	  0.263699	  0.168426	 -0.145121	  0.036875	  0.239180	 -0.142515	  1.460409	  0.069954	 -0.059296	  1.476567	  0.254514	 -0.130194	  1.433886	  0.422751	       NaN	       NaN	       NaN	 -0.252001	  0.007753	  0.270169	
   352	3.520	 -0.013046	  0.970581	  0.227227	 -0.200507	  0.956305	  0.083570	 -0.089015	  0.866648	  0.030041	 -0.088772	  0.692886	 -0.072684	 -0.095840	  0.486573	  0.035985	 -0.063155	  0.438416	  0.034189	  0.065495	  0.369843	  0.012034	  0.227922	  0.239171	  0.095979	  0.215946	  0.123730	  0.076480	 -0.234708	  0.970664	  0.315221	 -0.143812	  0.866401	  0.401918	 -0.179272	  0.678639	  0.487196	 -0.220895	  0.490412	  0.354169	 -0.208012	  0.426839	  0.353780	 -0.209598	  0.287073	  0.384428	 -0.208597	  0.074928	  0.302341	 -0.311445	  0.027433	  0.323801	       NaN	       NaN	       NaN	 -0.145024	  0.036981	  0.239361	 -0.151366	  1.461828	  0.070594	 -0.069493	  1.478199	  0.255756	 -0.141769	  1.435917	  0.423512	       NaN	       NaN	       NaN	 -0.255531	  0.007738	  0.271974	
   353	3.530	 -0.022751	  0.971997	  0.227932	 -0.211082	  0.958675	  0.085339	 -0.101064	  0.868296	  0.030496	 -0.104746	  0.694699	 -0.072520	 -0.117650	  0.488180	  0.035556	 -0.083042	  0.441464	  0.034703	  0.045087	  0.374128	  0.012760	  0.205828	  0.242463	  0.097271	  0.193330	  0.128042	  0.075706	 -0.244515	  0.971923	  0.316816	 -0.152797	  0.867305	  0.402904	 -0.186396	  0.679285	  0.487841	 -0.224013	  0.490290	  0.354891	 -0.211237	  0.427115	  0.354011	 -0.212518	  0.286907	  0.384757	 -0.208532	  0.074922	  0.302517	 -0.313001	  0.028115	  0.323410	       NaN	       NaN	       NaN	 -0.144931	  0.037078	  0.239444	 -0.159963	  1.463115	  0.071157	 -0.079714	  1.479669	  0.256877	 -0.152858	  1.437816	  0.424172	       NaN	       NaN	       NaN	 -0.258975	  0.007727	  0.273340	
   354	3.540	 -0.032437	  0.973552	  0.228543	 -0.221606	  0.960741	  0.087347	 -0.113289	  0.869927	  0.030821	 -0.121127	  0.696250	 -0.072362	 -0.138760	  0.489881	  0.035102	 -0.106614	  0.442471	  0.034318	  0.022542	  0.376337	  0.013938	  0.183261	  0.244524	  0.098305	  0.169831	  0.130813	  0.075293	 -0.253783	  0.972784	  0.318486	 -0.161652	  0.868016	  0.403880	 -0.193210	  0.679612	  0.488467	 -0.227218	  0.489998	  0.355232	 -0.214123	  0.427190	  0.354068	 -0.214772	  0.286817	  0.385262	 -0.208592	  0.074966	  0.302523	 -0.315090	  0.029240	  0.322995	       NaN	       NaN	       NaN	 -0.144922	  0.037199	  0.239406	 -0.168295	  1.464289	  0.071720	 -0.089931	  1.481054	  0.258014	 -0.163905	  1.439700	  0.424728	       NaN	       NaN	       NaN	 -0.262184	  0.007719	  0.274486	
   355	3.550	 -0.042155	  0.975130	  0.229060	 -0.232081	  0.962463	  0.089396	 -0.125458	  0.871501	  0.031076	 -0.138297	  0.697715	 -0.072518	 -0.159418	  0.491580	  0.034666	 -0.128102	  0.444568	  0.034228	  0.000728	  0.378537	  0.014805	  0.160085	  0.245177	  0.099224	  0.145279	  0.132204	  0.075567	 -0.263012	  0.973381	  0.320126	 -0.169822	  0.868515	  0.404788	 -0.199592	  0.679691	  0.489140	 -0.230180	  0.489696	  0.355615	 -0.216492	  0.427131	  0.354106	 -0.216159	  0.286715	  0.385693	 -0.208841	  0.075033	  0.302287	 -0.315904	  0.029957	  0.323292	  0.207133	  0.270770	  0.175322	 -0.144910	  0.037323	  0.239288	 -0.176124	  1.465314	  0.072269	 -0.099841	  1.482230	  0.259226	 -0.174893	  1.441462	  0.425267	       NaN	       NaN	       NaN	 -0.265158	  0.007711	  0.275513	
   356	3.560	 -0.051921	  0.976581	  0.229465	 -0.242190	  0.963975	  0.091362	 -0.137726	  0.873045	  0.031321	 -0.155335	  0.699473	 -0.072866	 -0.180111	  0.493272	  0.034482	 -0.149261	  0.446745	  0.034162	 -0.020699	  0.380118	  0.015390	  0.136098	  0.244379	  0.099735	  0.119508	  0.131869	  0.075964	 -0.272333	  0.973534	  0.321752	 -0.177887	  0.868873	  0.405510	 -0.205281	  0.679776	  0.489743	 -0.232901	  0.489394	  0.356089	 -0.218589	  0.427033	  0.354425	 -0.216636	  0.286789	  0.385414	 -0.209153	  0.075090	  0.301845	 -0.314487	  0.029828	  0.324701	  0.190467	  0.269359	  0.176360	 -0.145100	  0.037365	  0.238906	 -0.184082	  1.466170	  0.072806	 -0.109753	  1.483305	  0.260245	 -0.185873	  1.442968	  0.425750	       NaN	       NaN	       NaN	 -0.268448	  0.007698	  0.277122	
   357	3.570	 -0.061717	  0.977807	  0.229819	 -0.252192	  0.965431	  0.093177	 -0.150122	  0.874507	  0.031645	 -0.172453	  0.701620	 -0.073281	 -0.200749	  0.495200	  0.034434	 -0.170446	  0.448646	  0.034089	 -0.042526	  0.380951	  0.015898	  0.111838	  0.242409	  0.100140	  0.092890	  0.130385	  0.076392	 -0.281779	  0.973782	  0.323401	 -0.185798	  0.869096	  0.406277	 -0.210561	  0.679762	  0.490375	 -0.235684	  0.489036	  0.356488	 -0.220396	  0.427012	  0.354961	 -0.216960	  0.286698	  0.385568	 -0.209256	  0.075166	  0.301681	 -0.314075	  0.029744	  0.325174	  0.168642	  0.266174	  0.177002	 -0.145654	  0.037252	  0.238197	 -0.191814	  1.467063	  0.073213	 -0.119586	  1.484103	  0.261107	 -0.196607	  1.444274	  0.426193	       NaN	       NaN	       NaN	 -0.272352	  0.007682	  0.279029	
   358	3.580	 -0.071222	  0.978799	  0.230230	 -0.262070	  0.966673	  0.094866	 -0.162148	  0.875901	  0.032065	 -0.189381	  0.703847	 -0.073758	 -0.220978	  0.497304	  0.034265	 -0.191687	  0.450225	  0.034031	 -0.064592	  0.380910	  0.016202	  0.087018	  0.239300	  0.100629	  0.065313	  0.127991	  0.076732	 -0.291421	  0.974045	  0.325059	 -0.193882	  0.869273	  0.407148	 -0.215535	  0.679462	  0.490985	 -0.238384	  0.488860	  0.357062	 -0.222095	  0.427116	  0.355555	 -0.217497	  0.286722	  0.385790	 -0.209372	  0.075245	  0.301606	 -0.313927	  0.029639	  0.325446	  0.145187	  0.261639	  0.177106	 -0.145932	  0.037340	  0.237925	 -0.199575	  1.467674	  0.073663	 -0.129051	  1.484736	  0.262048	 -0.207074	  1.445517	  0.426657	       NaN	       NaN	       NaN	 -0.276688	  0.007666	  0.280953	
   359	3.590	 -0.080760	  0.979496	  0.230545	 -0.272023	  0.967750	  0.096356	 -0.173710	  0.877307	  0.032483	 -0.206236	  0.706252	 -0.074144	 -0.240918	  0.499434	  0.034175	 -0.211095	  0.452382	  0.034248	 -0.085619	  0.381051	  0.016137	  0.061922	  0.235053	  0.100987	  0.036176	  0.124412	  0.077061	 -0.300859	  0.974203	  0.326630	 -0.201927	  0.869420	  0.408008	 -0.219927	  0.679385	  0.491624	 -0.241198	  0.488797	  0.357758	 -0.224162	  0.427334	  0.356162	 -0.218302	  0.286820	  0.386004	 -0.209466	  0.075347	  0.301599	 -0.313850	  0.029520	  0.325667	  0.120876	  0.255661	  0.176868	 -0.146099	  0.037488	  0.237787	 -0.207784	  1.468157	  0.074157	 -0.138501	  1.485394	  0.262886	 -0.217421	  1.446674	  0.427115	       NaN	       NaN	       NaN	 -0.281118	  0.007648	  0.283120	
   360	3.600	 -0.090175	  0.979981	  0.230885	 -0.282132	  0.968854	  0.097783	 -0.185239	  0.878598	  0.033037	 -0.222630	  0.708565	 -0.074332	 -0.260283	  0.501503	  0.034111	 -0.228263	  0.455432	  0.034557	 -0.107009	  0.380587	  0.015442	  0.036097	  0.229730	  0.100928	  0.006444	  0.120081	  0.077196	 -0.310010	  0.973894	  0.328139	 -0.209651	  0.869543	  0.408742	 -0.224116	  0.679580	  0.492317	 -0.244302	  0.488703	  0.358394	 -0.226789	  0.427599	  0.356696	 -0.219219	  0.286856	  0.386235	 -0.209580	  0.075482	  0.301601	 -0.313816	  0.029385	  0.325876	  0.096211	  0.248444	  0.176519	 -0.146279	  0.037671	  0.237673	 -0.215917	  1.468503	  0.074586	 -0.148108	  1.486013	  0.263576	 -0.227559	  1.447742	  0.427496	       NaN	       NaN	       NaN	 -0.285870	  0.007631	  0.285234	
   361	3.610	 -0.099626	  0.980125	  0.231181	 -0.292373	  0.969750	  0.099232	 -0.196995	  0.879746	  0.033623	 -0.238610	  0.711019	 -0.074352	 -0.279434	  0.503638	  0.034227	 -0.248878	  0.456737	  0.034169	 -0.131515	  0.376744	  0.015492	  0.009540	  0.223450	  0.100743	 -0.024281	  0.115142	  0.077159	 -0.318972	  0.973864	  0.329548	 -0.217234	  0.869516	  0.409395	 -0.228442	  0.679621	  0.492965	 -0.247877	  0.488431	  0.358989	 -0.229901	  0.427760	  0.356978	 -0.220573	  0.286780	  0.386668	 -0.209773	  0.075664	  0.301554	 -0.313817	  0.029282	  0.326072	  0.070902	  0.240034	  0.176198	 -0.146535	  0.037927	  0.237526	 -0.224103	  1.468680	  0.074965	 -0.157348	  1.486345	  0.264231	 -0.237739	  1.448751	  0.427832	       NaN	       NaN	       NaN	 -0.290740	  0.007616	  0.287201	
   362	3.620	 -0.108900	  0.980094	  0.231549	 -0.302411	  0.970495	  0.100678	 -0.208485	  0.880815	  0.034228	 -0.254573	  0.713493	 -0.074418	 -0.298512	  0.505883	  0.034533	 -0.269309	  0.457831	  0.034310	 -0.154483	  0.373563	  0.015244	 -0.017319	  0.216364	  0.100475	 -0.055639	  0.109798	  0.076976	 -0.327720	  0.973615	  0.330901	 -0.224899	  0.869413	  0.410087	 -0.233277	  0.679507	  0.493508	 -0.251235	  0.488256	  0.359406	 -0.233183	  0.427793	  0.357093	 -0.223355	  0.287123	  0.387121	 -0.210041	  0.075881	  0.301428	 -0.313795	  0.029203	  0.326239	  0.044998	  0.230562	  0.175910	 -0.146809	  0.038280	  0.237302	 -0.232768	  1.468731	  0.075301	 -0.166635	  1.486643	  0.264661	 -0.247828	  1.449677	  0.428090	       NaN	       NaN	       NaN	 -0.295387	  0.007604	  0.288775	
   363	3.630	 -0.118234	  0.979869	  0.231894	 -0.312289	  0.971283	  0.102097	 -0.219770	  0.881828	  0.034752	 -0.270063	  0.716027	 -0.074435	 -0.316865	  0.508118	  0.034940	 -0.288926	  0.458772	  0.034739	 -0.177339	  0.370220	  0.014979	 -0.044721	  0.208468	  0.100222	 -0.087746	  0.104010	  0.076311	 -0.336094	  0.973272	  0.332281	 -0.232676	  0.869152	  0.410708	 -0.238443	  0.679355	  0.493831	 -0.254943	  0.488048	  0.359674	 -0.236502	  0.427835	  0.357178	 -0.225948	  0.287525	  0.386899	 -0.210395	  0.076133	  0.301221	 -0.313797	  0.029160	  0.326376	  0.018459	  0.219923	  0.175512	 -0.147031	  0.038738	  0.236983	 -0.241154	  1.468714	  0.075548	 -0.176021	  1.486963	  0.264969	 -0.257818	  1.450543	  0.428210	       NaN	       NaN	       NaN	 -0.300016	  0.007593	  0.290288	
